Episode,Reward,Final Stack,Loss
8084,220,630,93560.6875
8085,-340,20,87197.0
8086,510,520,88722.078125
8087,-20,510,96857.7578125
8088,-20,500,100150.3828125
8089,-120,290,102510.9140625
8090,55,155,95809.5
8091,65,115,71350.7109375
8092,-510,5,71801.9921875
8093,510,520,89235.8359375
8094,-510,10,78378.1640625
8095,-510,990,77392.71875
8096,-960,20,109742.8125
8097,405,415,64412.7890625
8098,60,385,96284.4375
8099,20,395,65996.6484375
8100,20,405,121902.21875
8101,300,315,110978.921875
8102,-510,5,116553.1171875
8103,510,520,116168.9375
8104,250,300,97474.7578125
8105,-180,10,92148.296875
8106,510,520,82471.6875
8107,-340,10,97886.453125
8108,1000,1010,60877.87109375
8109,510,530,88277.203125
8110,510,510,90148.8359375
8111,-20,500,82871.9375
8112,260,270,121282.515625
8113,140,160,93377.3828125
8114,-510,10,84473.078125
8115,510,520,111936.5078125
8116,-510,10,85330.734375
8117,510,520,70045.6328125
8118,270,280,80055.453125
8119,-510,10,85150.890625
8120,1000,1010,82718.28125
8121,940,960,75052.578125
8122,-50,890,76488.84375
8123,-40,840,85875.4921875
8124,-630,10,87926.140625
8125,510,520,104142.234375
8126,210,340,99300.515625
8127,50,320,111373.1875
8128,-280,10,58593.4609375
8129,-20,990,88374.3046875
8130,-1000,20,96512.0078125
8131,510,520,109220.7109375
8132,-500,510,95020.7109375
8133,30,510,97767.421875
8134,-20,500,99211.921875
8135,-110,310,63490.17578125
8136,-570,20,123640.9609375
8137,510,520,101689.25
8138,270,280,123185.859375
8139,-510,10,96413.9296875
8140,-20,990,76047.5703125
8141,-20,980,94769.328125
8142,500,510,87638.3515625
8143,260,280,81083.6328125
8144,-460,10,109512.09375
8145,510,520,89751.1640625
8146,-510,10,75103.5
8147,510,520,102108.4140625
8148,-510,10,122049.3203125
8149,-20,990,84042.734375
8150,-1000,20,61541.7890625
8151,510,520,95432.328125
8152,-300,10,52944.21875
8153,510,520,82713.921875
8154,-20,510,66036.4140625
8155,-20,500,82113.578125
8156,-230,70,116188.796875
8157,510,520,71362.28125
8158,370,380,77829.0546875
8159,-510,370,93081.640625
8160,-20,360,107686.59375
8161,-20,350,89776.421875
8162,-680,20,134169.4375
8163,510,520,111884.6484375
8164,-320,10,83208.625
8165,-220,590,99706.375
8166,370,390,95195.96875
8167,-20,380,97267.9140625
8168,-540,10,109518.46875
8169,20,1010,106348.96875
8170,255,275,88614.171875
8171,-20,265,91038.3828125
8172,145,145,74182.078125
8173,-510,15,99045.296875
8174,510,520,84292.1015625
8175,-480,10,93561.6640625
8176,990,1000,96187.6328125
8177,510,520,121457.2578125
8178,20,530,86343.109375
8179,-750,20,95168.4375
8180,-330,370,117178.7109375
8181,360,360,89012.25
8182,-110,170,80482.9765625
8183,-20,160,93062.5
8184,-480,10,90831.8671875
8185,510,520,100873.59375
8186,20,530,105383.125
8187,270,290,78795.7109375
8188,20,300,94401.8828125
8189,-140,290,94617.234375
8190,185,185,87372.53125
8191,-20,175,71526.8671875
8192,-20,165,88952.421875
8193,-115,15,74708.9921875
8194,510,520,115771.1328125
8195,270,280,75218.546875
8196,-40,230,95481.953125
8197,-500,0,88771.9453125
8198,-20,990,73492.109375
8199,500,520,108740.046875
8200,-20,510,86226.0703125
8201,-20,500,123111.0703125
8202,260,270,79204.171875
8203,20,280,112349.6015625
8204,-510,10,92781.9296875
8205,-30,970,84960.7109375
8206,20,980,106073.0703125
8207,-510,10,81595.2734375
8208,510,520,94555.484375
8209,270,280,92650.75
8210,-310,10,97099.5078125
8211,510,520,84807.0078125
8212,-510,10,88580.234375
8213,-20,990,84583.1171875
8214,-20,980,86995.8046875
8215,-550,10,87677.453125
8216,510,520,82510.8203125
8217,-740,10,120234.9375
8218,510,520,107995.46875
8219,-510,10,59472.36328125
8220,-750,10,106471.375
8221,510,520,86109.4375
8222,-380,10,81340.46875
8223,510,520,104257.9140625
8224,-760,10,86024.265625
8225,-510,10,127439.28125
8226,-270,490,100840.9609375
8227,-20,480,78681.6796875
8228,-20,470,95617.9609375
8229,160,340,85262.4140625
8230,-20,330,100330.921875
8231,520,520,77438.7734375
8232,-20,510,102631.9609375
8233,260,260,80874.8125
8234,-150,10,104061.9609375
8235,-20,990,85940.0703125
8236,10,990,82560.75
8237,-90,840,77581.578125
8238,270,620,63193.9921875
8239,-320,10,96084.578125
8240,170,860,121681.921875
8241,-930,10,97709.046875
8242,-20,990,114921.328125
8243,-1000,20,67890.921875
8244,-510,10,131666.234375
8245,510,520,80926.8046875
8246,250,300,84481.203125
8247,-510,10,118236.390625
8248,-30,970,91493.5390625
8249,-510,0,140204.203125
8250,510,520,80779.96875
8251,-20,510,96764.859375
8252,-270,0,82511.171875
8253,-150,730,87662.765625
8254,-90,580,100976.625
8255,300,310,102575.59375
8256,20,320,89180.4765625
8257,-420,10,103270.4609375
8258,-20,990,89986.515625
8259,500,520,114430.078125
8260,-760,10,72110.765625
8261,-510,10,101426.1640625
8262,560,570,67207.609375
8263,-780,20,72380.7109375
8264,20,1010,97735.078125
8265,-20,1000,96814.703125
8266,255,265,56808.1640625
8267,40,255,117233.21875
8268,135,145,82067.796875
8269,-510,135,79295.1796875
8270,-510,5,74433.890625
8271,-510,990,148009.4375
8272,20,1000,97967.1640625
8273,510,520,93036.8125
8274,-500,10,116894.0625
8275,510,520,106805.9609375
8276,-20,510,94288.4375
8277,-20,500,84052.390625
8278,-520,10,72500.65625
8279,-20,990,119479.859375
8280,20,1000,90320.8125
8281,-510,30,81250.8671875
8282,510,520,69952.2265625
8283,-260,510,60992.703125
8284,260,280,94129.3984375
8285,-510,10,91988.3203125
8286,990,1000,59657.34375
8287,980,990,90014.84375
8288,-500,20,73997.2734375
8289,-280,470,62694.6953125
8290,10,470,85977.421875
8291,-150,200,83458.15625
8292,-90,50,65721.625
8293,-510,10,104810.296875
8294,270,760,86450.671875
8295,-20,750,102097.9765625
8296,-20,740,91823.3125
8297,-520,10,101676.8203125
8298,1000,1010,103738.859375
8299,510,530,95729.078125
8300,-20,520,74280.421875
8301,230,320,55769.5703125
8302,-450,10,104226.953125
8303,-1000,10,93097.7578125
8304,850,860,89461.09375
8305,20,870,97292.484375
8306,-920,20,83816.1640625
8307,-20,990,70792.625
8308,-20,980,82386.6015625
8309,-500,10,90141.984375
8310,20,1010,105086.5078125
8311,510,530,91440.2265625
8312,270,290,94168.0
8313,150,170,111886.296875
8314,-20,160,80811.234375
8315,-20,150,112629.5703125
8316,-260,0,109208.28125
8317,-20,990,78462.1875
8318,-20,980,107041.7265625
8319,150,860,88310.1953125
8320,440,450,97964.90625
8321,510,510,106728.859375
8322,510,510,84796.7421875
8323,-510,0,114549.4296875
8324,210,820,96894.078125
8325,70,780,70218.21875
8326,-90,630,69787.28125
8327,320,340,117975.984375
8328,-420,10,99597.9375
8329,510,520,67983.90625
8330,70,480,129358.3515625
8331,250,260,68955.515625
8332,140,150,95797.9140625
8333,490,490,105687.21875
8334,-100,320,74575.109375
8335,-20,310,133971.75
8336,-20,300,120691.296875
8337,-20,290,92496.6875
8338,30,290,78578.046875
8339,-20,280,70977.6875
8340,150,160,96240.015625
8341,-460,10,73498.3125
8342,-20,990,100496.296875
8343,500,520,71948.3046875
8344,-480,10,77199.5625
8345,-20,990,80767.1875
8346,500,520,110540.015625
8347,20,530,93547.953125
8348,-510,0,88209.8984375
8349,-270,490,81677.546875
8350,-150,220,85196.9609375
8351,-90,70,111363.7265625
8352,510,520,82011.828125
8353,-510,10,83037.625
8354,510,520,83607.5234375
8355,270,280,90491.234375
8356,-470,10,71731.5390625
8357,510,520,58582.21484375
8358,-70,410,91541.3671875
8359,490,490,74079.59375
8360,250,270,76287.5546875
8361,-510,0,80499.6875
8362,-180,990,93461.90625
8363,100,920,107849.421875
8364,470,480,96783.078125
8365,-20,470,93093.78125
8366,240,260,107932.8515625
8367,-20,250,79208.65625
8368,510,510,86752.859375
8369,-510,0,118394.578125
8370,510,520,104612.28125
8371,270,280,72197.25
8372,-260,10,76600.71875
8373,-1000,10,142392.875
8374,1000,1010,80501.4140625
8375,1000,1020,77038.359375
8376,520,530,71992.515625
8377,80,480,63771.96484375
8378,-440,10,78400.609375
8379,990,1000,85356.8671875
8380,-660,10,85398.1953125
8381,510,520,72151.3046875
8382,270,280,105538.984375
8383,-20,270,106908.9140625
8384,-340,0,67287.0078125
8385,510,520,84101.203125
8386,180,370,148247.1875
8387,510,510,80713.2578125
8388,-20,500,83500.796875
8389,260,270,76133.890625
8390,-190,0,107053.640625
8391,510,520,139080.90625
8392,140,410,66494.6171875
8393,-240,0,115744.5390625
8394,-280,470,87653.328125
8395,150,350,102695.5390625
8396,510,510,87979.78125
8397,260,280,79622.2109375
8398,150,160,75242.1328125
8399,-500,10,124228.3828125
8400,510,520,92274.1875
8401,-20,510,110677.21875
8402,520,520,81353.328125
8403,-760,10,83275.34375
8404,510,520,58601.85546875
8405,270,280,97569.46875
8406,-510,10,69541.78125
8407,1000,1010,96092.4375
8408,-710,20,148777.890625
8409,510,520,73904.8984375
8410,-600,10,103912.5859375
8411,-20,990,96394.0
8412,-1000,20,80487.6484375
8413,-130,990,100905.0
8414,-100,820,74063.453125
8415,-420,10,71288.3203125
8416,710,720,101936.234375
8417,100,650,115837.953125
8418,-430,20,77957.7265625
8419,40,990,114913.1015625
8420,500,520,83358.3828125
8421,-20,510,109260.6171875
8422,-630,20,92858.2265625
8423,510,520,86166.296875
8424,-20,510,141375.5
8425,20,520,88055.328125
8426,-510,10,116684.0
8427,510,520,137891.671875
8428,-510,10,95897.7890625
8429,990,1000,60592.1015625
8430,-100,830,75978.2265625
8431,480,480,107488.0234375
8432,250,260,109833.0859375
8433,-510,10,85695.984375
8434,510,520,76848.265625
8435,270,280,94960.125
8436,-500,10,108174.796875
8437,510,540,82206.015625
8438,-280,10,63525.91015625
8439,-880,10,102179.046875
8440,-450,130,75709.515625
8441,70,90,118558.640625
8442,-700,10,93213.84375
8443,360,670,68407.09375
8444,340,360,115052.7109375
8445,-490,10,110102.4140625
8446,510,520,106394.21875
8447,270,280,134297.5625
8448,-510,10,77645.4375
8449,510,520,110375.96875
8450,-650,10,78953.8203125
8451,-20,990,77931.484375
8452,-500,20,61229.93359375
8453,280,750,153010.296875
8454,510,510,74243.765625
8455,-20,500,86019.015625
8456,-20,490,97423.7421875
8457,-20,480,78329.15625
8458,250,260,97725.4296875
8459,20,270,101723.296875
8460,-20,260,127748.5546875
8461,-460,10,116810.5625
8462,-170,690,81797.4296875
8463,440,440,77121.59375
8464,20,450,101256.890625
8465,-330,0,112717.7890625
8466,510,520,88864.640625
8467,-350,10,104798.78125
8468,510,520,99288.8671875
8469,-20,510,80650.5625
8470,-20,500,72217.078125
8471,-100,330,70808.46875
8472,170,190,99465.140625
8473,-480,0,96900.84375
8474,510,520,82109.3359375
8475,270,280,93626.546875
8476,150,160,96666.421875
8477,-20,150,70445.84375
8478,-20,140,95098.90625
8479,-480,10,90251.015625
8480,-510,10,87255.0078125
8481,270,760,115626.6171875
8482,-780,10,118343.171875
8483,-990,10,94438.125
8484,510,520,87286.4609375
8485,270,280,141473.6875
8486,-160,10,86028.09375
8487,-20,990,94851.171875
8488,-20,980,187698.8125
8489,-500,10,72965.03125
8490,550,560,139672.203125
8491,20,570,73612.640625
8492,290,310,76653.6796875
8493,-430,0,84680.515625
8494,-230,990,99936.875
8495,-20,980,55812.86328125
8496,-990,10,104226.359375
8497,510,520,83703.703125
8498,-20,510,82481.1953125
8499,260,280,127873.3984375
8500,-640,10,150623.46875
8501,510,520,71235.953125
8502,-510,10,119920.0859375
8503,-20,990,85094.1875
8504,520,520,93993.828125
8505,-30,490,99621.578125
8506,20,500,95785.1328125
8507,-510,10,109882.375
8508,1000,1010,88070.3984375
8509,510,530,90575.7265625
8510,-390,20,103265.9765625
8511,-510,10,92666.9140625
8512,510,520,158262.421875
8513,-510,510,79201.6328125
8514,-510,0,121884.7890625
8515,510,520,121976.4765625
8516,-20,510,124937.4921875
8517,-760,20,106863.0546875
8518,1000,1010,87279.78125
8519,530,550,93261.1171875
8520,-20,540,84525.5546875
8521,-310,10,111666.640625
8522,-230,570,97686.796875
8523,400,420,85229.8125
8524,-710,10,93855.78125
8525,-20,990,122000.703125
8526,500,520,79720.9609375
8527,270,280,101290.046875
8528,-300,10,106527.2421875
8529,255,265,83266.453125
8530,-140,15,96947.265625
8531,10,1000,83365.859375
8532,80,950,81235.234375
8533,480,500,83249.40625
8534,20,510,87946.40625
8535,-500,500,84803.71875
8536,260,270,81259.3828125
8537,270,270,68297.3203125
8538,510,510,85255.7265625
8539,510,510,76691.453125
8540,260,280,101585.0390625
8541,40,270,152654.65625
8542,-480,0,83157.109375
8543,-20,990,127634.265625
8544,260,760,119458.640625
8545,-40,710,82175.015625
8546,360,380,81002.84375
8547,20,390,74551.1796875
8548,-20,380,146038.390625
8549,200,210,80223.4375
8550,140,140,89291.0703125
8551,-380,10,106057.96875
8552,510,520,81085.4609375
8553,330,340,86152.6875
8554,-310,10,85772.78125
8555,20,1010,71347.5234375
8556,-210,620,90954.3671875
8557,120,530,92502.765625
8558,270,290,80785.3125
8559,225,225,73269.0
8560,20,235,170869.046875
8561,120,145,52447.11328125
8562,-570,15,93469.6328125
8563,510,520,87958.1875
8564,-30,490,114025.625
8565,-510,0,117251.4140625
8566,760,770,110275.171875
8567,-20,760,103025.5234375
8568,-30,730,96441.484375
8569,-520,0,73334.2109375
8570,-270,490,81993.328125
8571,150,370,110919.65625
8572,190,210,90394.8359375
8573,20,220,104165.9375
8574,-500,10,65631.921875
8575,-770,10,88821.765625
8576,400,630,125220.328125
8577,-810,20,95099.4453125
8578,510,520,137181.40625
8579,-40,470,68375.8125
8580,-20,460,61782.8984375
8581,20,470,72774.71875
8582,500,500,101340.578125
8583,260,270,121153.0390625
8584,-20,260,96375.8515625
8585,-20,250,105301.46875
8586,460,460,102326.15625
8587,240,250,123745.5234375
8588,510,510,92978.3828125
8589,255,255,97288.21875
8590,140,165,102090.234375
8591,-580,15,109130.46875
8592,-510,990,62518.4765625
8593,-920,20,108567.171875
8594,510,520,87006.6484375
8595,-760,10,96838.046875
8596,510,520,77115.84375
8597,-510,10,67359.25
8598,510,520,117068.078125
8599,-510,10,88945.421875
8600,1000,1010,106744.4453125
8601,940,960,70030.1796875
8602,-980,10,98045.328125
8603,-20,990,94105.84375
8604,520,520,108511.8125
8605,-20,510,65921.5859375
8606,20,520,79196.171875
8607,20,530,96255.828125
8608,510,510,81246.734375
8609,510,510,82616.9296875
8610,-20,500,86525.890625
8611,-760,10,111041.453125
8612,510,520,99435.75
8613,-510,10,86493.2734375
8614,510,520,103970.4140625
8615,-160,230,76031.96875
8616,440,440,99241.0703125
8617,230,240,115846.0078125
8618,-20,230,75841.703125
8619,-510,0,85168.8203125
8620,760,770,106027.4140625
8621,390,410,78068.59375
8622,510,510,74177.015625
8623,260,280,79482.1953125
8624,-600,10,86317.265625
8625,510,520,102275.8515625
8626,-220,130,91894.375
8627,410,410,106793.8359375
8628,-60,320,93757.8671875
8629,-500,10,89947.03125
8630,-1000,10,115324.4765625
8631,-280,470,82728.4375
8632,-250,460,87982.765625
8633,150,340,105171.3203125
8634,-20,330,89289.6796875
8635,170,190,82513.7421875
8636,-510,0,120064.5703125
8637,-560,10,78781.953125
8638,780,790,79833.6484375
8639,-890,20,99830.546875
8640,-510,990,123038.9375
8641,500,520,133137.0625
8642,270,280,103185.5
8643,-500,270,59800.96875
8644,-510,0,79150.0078125
8645,-270,990,109009.4296875
8646,500,520,105407.7890625
8647,-510,10,68021.0703125
8648,20,1010,134714.71875
8649,-20,1000,96190.5546875
8650,510,520,63530.50390625
8651,-20,510,111267.09375
8652,510,510,108923.546875
8653,-520,20,67579.2109375
8654,510,520,81864.0859375
8655,-330,10,71631.453125
8656,690,700,98038.21875
8657,-30,690,86724.1796875
8658,350,370,117839.0390625
8659,190,210,97735.171875
8660,-130,20,95129.6875
8661,860,870,76876.4765625
8662,-930,20,71221.7421875
8663,510,520,125337.328125
8664,20,530,94738.2734375
8665,-500,0,141879.71875
8666,660,670,103844.5546875
8667,-510,0,89663.515625
8668,510,520,91582.4296875
8669,-250,50,69716.953125
8670,-590,10,87177.984375
8671,800,810,116575.90625
8672,-620,20,73749.78125
8673,510,520,76251.0
8674,270,280,81811.9765625
8675,-460,10,77614.5
8676,255,265,93475.796875
8677,-20,255,81170.671875
8678,-20,245,84886.5
8679,-150,15,114502.2578125
8680,-510,10,83929.40625
8681,-20,990,79482.4296875
8682,760,780,96121.3828125
8683,-890,10,97494.859375
8684,520,530,89104.59375
8685,-90,520,89792.7890625
8686,-280,10,112533.109375
8687,560,570,88642.375
8688,-270,560,105700.046875
8689,260,330,106386.4453125
8690,510,510,75818.0859375
8691,-30,480,108913.4453125
8692,-510,10,76368.3046875
8693,340,350,95063.765625
8694,20,360,76774.9140625
8695,190,200,75111.859375
8696,-20,190,85302.296875
8697,180,180,78248.09375
8698,-510,10,94603.7265625
8699,1000,1010,91366.3671875
8700,520,540,69804.40625
8701,-510,530,102034.2421875
8702,270,290,103620.0
8703,20,300,108159.4375
8704,-450,10,107729.8515625
8705,980,990,103121.265625
8706,500,520,67426.546875
8707,-760,10,115422.0625
8708,510,520,141506.90625
8709,-500,10,93287.125
8710,20,1010,76179.2890625
8711,510,530,86600.59375
8712,400,400,114571.8359375
8713,-20,390,94697.6953125
8714,-130,160,114984.6875
8715,80,110,110373.59375
8716,510,510,72136.96875
8717,-260,20,81321.875
8718,-20,990,108080.78125
8719,500,520,91004.6171875
8720,-20,510,121787.3671875
8721,400,400,103033.40625
8722,-510,10,124321.8046875
8723,510,520,83839.984375
8724,-510,10,77658.5625
8725,-990,10,96162.625
8726,-510,10,122346.796875
8727,-510,10,116488.921875
8728,510,520,105404.640625
8729,260,290,107031.8671875
8730,160,180,85307.2109375
8731,-370,10,80930.71875
8732,-20,990,86332.359375
8733,500,520,96756.5078125
8734,-400,10,89682.5546875
8735,510,520,95640.2265625
8736,-20,510,113479.46875
8737,130,410,92796.0859375
8738,20,420,68253.3359375
8739,-510,10,85659.7734375
8740,900,910,84444.5078125
8741,-20,900,111459.4453125
8742,-960,10,102470.078125
8743,510,520,104175.59375
8744,135,145,89568.3203125
8745,-310,135,93693.2265625
8746,-510,5,79102.296875
8747,10,1000,111093.9140625
8748,1000,1010,109952.6875
8749,20,1020,105465.3046875
8750,520,530,72331.015625
8751,-510,0,111211.78125
8752,270,760,97860.765625
8753,-880,10,98584.21875
8754,1000,1010,99733.65625
8755,-510,20,50530.9921875
8756,270,760,71621.4375
8757,390,400,117867.734375
8758,20,410,129967.9375
8759,500,500,119885.9609375
8760,-20,490,73223.296875
8761,-520,0,94706.6796875
8762,270,760,98076.28125
8763,390,400,114909.5078125
8764,-510,10,94712.4765625
8765,20,1010,71171.15625
8766,-510,20,81140.9296875
8767,510,520,55010.140625
8768,510,520,66460.9921875
8769,210,340,87604.5625
8770,-320,10,97440.40625
8771,510,520,121927.4609375
8772,-20,510,85822.984375
8773,520,520,137103.78125
8774,-760,10,89123.0546875
8775,-510,10,104537.984375
8776,-690,10,119803.9296875
8777,-20,990,116510.2890625
8778,840,860,116867.015625
8779,-510,10,98637.984375
8780,510,520,63466.734375
8781,-480,10,81783.703125
8782,510,520,144509.40625
8783,270,280,99326.921875
8784,-480,10,100309.109375
8785,-510,10,98147.546875
8786,510,520,107700.9609375
8787,250,300,77447.2109375
8788,-20,290,80118.75
8789,-520,0,118100.375
8790,510,520,71576.78125
8791,270,280,78644.859375
8792,-20,270,94799.3828125
8793,270,270,119313.9453125
8794,180,180,74525.7109375
8795,-20,170,86775.296875
8796,350,350,88764.8359375
8797,180,200,80250.4140625
8798,-20,190,88877.09375
8799,370,370,102165.984375
8800,-20,360,82291.8671875
8801,140,250,148287.65625
8802,-20,240,100790.390625
8803,-20,230,86743.171875
8804,390,390,86386.625
8805,-150,120,119608.3515625
8806,-90,10,68680.578125
8807,510,520,90580.7734375
8808,-740,10,95979.6484375
8809,510,520,85702.65625
8810,-20,510,81171.5234375
8811,260,280,78309.015625
8812,-490,10,74702.4375
8813,20,1010,95033.546875
8814,510,530,97851.484375
8815,510,510,102623.890625
8816,410,410,81430.6875
8817,-20,400,99490.9375
8818,120,310,107576.28125
8819,510,510,112573.65625
8820,-260,20,97612.734375
8821,510,520,122027.5
8822,-390,10,96219.609375
8823,510,520,92989.5
8824,-650,10,112478.4609375
8825,-510,10,123260.9375
8826,270,760,133841.578125
8827,-20,750,91987.5390625
8828,520,520,97963.6796875
8829,-20,510,65580.6484375
8830,260,280,97659.0234375
8831,-180,10,119230.6171875
8832,510,520,95725.5
8833,-590,10,90520.609375
8834,510,520,97745.609375
8835,-510,10,68787.7890625
8836,510,520,91740.453125
8837,270,280,90066.71875
8838,150,160,116470.7265625
8839,-500,10,101267.671875
8840,-510,10,85217.1875
8841,20,1010,126993.296875
8842,510,530,72564.40625
8843,270,290,79876.4921875
8844,150,170,80846.078125
8845,-20,160,100589.78125
8846,-250,10,90995.6328125
8847,-30,970,101181.8984375
8848,-540,20,83676.015625
8849,510,520,91019.3828125
8850,-270,10,76602.25
8851,870,880,89736.6875
8852,-910,10,61293.953125
8853,510,520,84232.7109375
8854,-510,10,118458.453125
8855,-20,990,93743.65625
8856,500,520,103952.5234375
8857,-490,10,105101.9140625
8858,-20,990,79651.40625
8859,70,950,78245.5546875
8860,-20,940,116793.296875
8861,-490,10,59820.6171875
8862,510,520,90190.3984375
8863,270,280,75096.046875
8864,-510,10,80156.3359375
8865,-510,990,79526.0
8866,500,520,98504.8359375
8867,270,280,90929.828125
8868,-20,270,77457.5234375
8869,-20,260,106267.5546875
8870,20,270,83836.984375
8871,510,510,86062.90625
8872,260,280,98554.625
8873,10,280,97806.609375
8874,-20,270,80060.4140625
8875,510,510,69669.984375
8876,20,520,65690.640625
8877,-240,510,83917.4765625
8878,280,280,104159.7265625
8879,150,160,83928.3671875
8880,-510,10,93940.0390625
8881,510,520,97827.4375
8882,-510,10,86064.546875
8883,510,520,82592.0234375
8884,-120,310,90743.140625
8885,410,410,85960.4609375
8886,-20,400,108222.6640625
8887,-20,390,80434.1484375
8888,-580,20,83706.3359375
8889,20,1010,97130.5234375
8890,-1000,20,126300.8203125
8891,510,520,116632.28125
8892,-740,10,58901.36328125
8893,-20,990,63905.375
8894,260,260,72369.6953125
8895,-140,10,80775.6015625
8896,-80,870,97193.640625
8897,-510,0,82721.40625
8898,510,520,73180.6171875
8899,-20,510,78162.953125
8900,-290,20,95844.3515625
8901,510,520,87503.015625
8902,270,280,82019.265625
8903,-640,10,61030.390625
8904,-20,990,92442.7109375
8905,-520,0,92557.25
8906,270,760,96565.8046875
8907,-460,10,84305.3671875
8908,-20,990,118191.1171875
8909,500,520,79423.046875
8910,270,280,63551.0546875
8911,20,290,103085.7578125
8912,-640,20,79447.1796875
8913,10,1000,92116.8359375
8914,510,520,87638.25
8915,-730,10,111787.3125
8916,510,520,86754.703125
8917,-510,10,127282.2421875
8918,510,520,105295.0390625
8919,-510,10,90738.5625
8920,210,820,99324.125
8921,-320,810,79374.0390625
8922,-40,760,160198.625
8923,-670,10,81064.3984375
8924,-20,990,65083.375
8925,-670,20,64137.6640625
8926,510,520,82828.71875
8927,270,280,87395.7890625
8928,150,160,81589.359375
8929,-20,150,100187.8125
8930,-450,0,67259.9296875
8931,20,1010,81669.40625
8932,720,740,71402.7109375
8933,-20,730,97237.578125
8934,-170,420,79395.0
8935,-450,10,86567.0
8936,510,520,101275.5625
8937,-30,490,74640.6796875
8938,440,440,88674.40625
8939,120,370,97610.6796875
8940,190,210,93710.90625
8941,400,400,86306.0234375
8942,-340,10,97094.984375
8943,-20,990,71767.71875
8944,190,830,63281.5546875
8945,510,510,74691.984375
8946,-510,0,74440.6875
8947,510,520,122519.359375
8948,510,520,113977.7578125
8949,270,280,89995.3671875
8950,-510,10,140159.84375
8951,20,1010,74206.296875
8952,-20,1000,112587.9375
8953,-20,990,117726.46875
8954,500,520,90557.9296875
8955,270,280,78883.75
8956,20,290,93429.2890625
8957,-240,20,81771.625
8958,-20,990,74493.8046875
8959,740,760,68658.1484375
8960,-510,10,103017.4609375
8961,-860,10,65291.1484375
8962,-930,10,91920.171875
8963,480,550,75200.3125
8964,-20,540,83527.3984375
8965,-520,10,126139.75
8966,510,520,94734.6484375
8967,-20,510,83422.4921875
8968,500,500,84546.03125
8969,-740,10,67577.7578125
8970,-70,890,82778.328125
8971,490,490,106002.6328125
8972,510,510,90901.8203125
8973,40,500,100629.625
8974,260,270,92781.5703125
8975,-600,20,81779.390625
8976,510,520,100672.3515625
8977,270,280,66328.8671875
8978,-20,270,101127.8125
8979,140,160,90148.2890625
8980,-20,150,70044.09375
8981,510,510,103672.6875
8982,260,280,105607.890625
8983,150,160,59158.85546875
8984,-490,10,65556.0234375
8985,-1000,10,125652.984375
8986,-20,990,56888.01171875
8987,500,520,102541.671875
8988,-290,10,82083.1796875
8989,560,570,90878.3125
8990,290,310,88040.828125
8991,-510,0,108278.4765625
8992,135,625,124090.8359375
8993,320,335,67781.796875
8994,75,285,106085.65625
8995,-510,15,123406.953125
8996,-510,10,81800.421875
8997,510,520,112066.234375
8998,270,280,99550.953125
8999,-510,10,83609.734375
9000,-20,990,84560.1875
9001,500,520,97479.96875
9002,-760,10,87657.0390625
9003,1000,1010,79798.34375
9004,510,530,88746.390625
9005,510,510,77490.8828125
9006,510,510,89409.1328125
9007,260,280,78114.4375
9008,-20,270,88016.5078125
9009,10,270,96497.203125
9010,510,510,92838.03125
9011,-510,500,52338.8359375
9012,-510,10,86415.078125
9013,1000,1010,104479.8515625
9014,510,530,95163.46875
9015,-20,520,97741.265625
9016,-510,510,130590.7578125
9017,-20,500,103501.59375
9018,-520,10,161824.1875
9019,1000,1010,109039.0078125
9020,510,530,93857.109375
9021,510,510,67928.8359375
9022,510,510,75243.9609375
9023,510,510,82792.84375
9024,-20,500,74813.671875
9025,-290,10,99961.375
9026,730,740,80200.84375
9027,-20,730,96829.34375
9028,-520,0,92250.953125
9029,510,520,102581.4609375
9030,-20,510,65175.2265625
9031,-20,500,101202.1640625
9032,20,510,100149.8515625
9033,520,520,97732.671875
9034,-700,10,89351.4453125
9035,510,520,87009.125
9036,-510,10,107046.453125
9037,510,520,110005.78125
9038,-510,510,94819.4765625
9039,-750,20,86546.296875
9040,-1000,10,104856.3046875
9041,-20,990,107030.125
9042,-20,980,62008.90234375
9043,500,510,103790.6796875
9044,-20,500,86237.6640625
9045,-520,10,101784.453125
9046,510,520,88800.5703125
9047,-510,10,76289.609375
9048,510,520,84092.3125
9049,-510,10,74286.671875
9050,510,520,106018.4609375
9051,-20,510,85035.328125
9052,260,280,82163.3984375
9053,-510,10,119707.453125
9054,510,520,106365.09375
9055,-510,10,59846.7890625
9056,510,520,103661.3671875
9057,10,520,69387.7421875
9058,80,310,91271.53125
9059,-410,0,72041.3671875
9060,220,810,120949.5625
9061,-20,800,62579.7890625
9062,410,420,87200.4375
9063,-210,50,77251.015625
9064,880,890,113347.328125
9065,-940,20,71351.8203125
9066,-1000,10,92960.421875
9067,-1000,10,97999.65625
9068,510,520,87359.234375
9069,-20,510,91513.5859375
9070,-20,500,101939.703125
9071,20,510,65541.859375
9072,520,520,64048.1328125
9073,270,280,114858.203125
9074,-510,10,79692.828125
9075,870,880,87130.546875
9076,-940,10,107058.8515625
9077,-20,990,97159.3828125
9078,-50,920,78715.9453125
9079,-960,10,103460.359375
9080,510,520,108019.90625
9081,-510,10,116382.109375
9082,-20,990,97525.0859375
9083,520,520,97125.09375
9084,20,530,76791.421875
9085,-20,520,84905.9140625
9086,270,280,80389.8203125
9087,-430,10,83158.4453125
